id_namespace	local_id	persistent_id	creation_time	abbreviation	name	description	has_time_series_data
tag:sennetconsortium.org,2025:	SNT864.GWLT.722	https://doi.org/10.35079/SNT864.GWLT.722	2024-07-22 20:55:29.720		SNT864.GWLT.722	Histology data from the heart of a 31.0-year-old black or african american female	
tag:sennetconsortium.org,2025:	SNT238.CNNR.572	https://doi.org/10.35079/SNT238.CNNR.572	2024-07-23 13:23:15.749		SNT238.CNNR.572	RNAseq data from the lung (right) of a 62.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT443.RDWL.597	https://doi.org/10.35079/SNT443.RDWL.597	2024-07-23 13:24:43.003		SNT443.RDWL.597	RNAseq data from the lung (right) of a 62.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT959.FJMW.589	https://doi.org/10.35079/SNT959.FJMW.589	2024-07-23 13:22:35.138		SNT959.FJMW.589	RNAseq data from the lung (right) of a 62.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT473.WRJG.253	https://doi.org/10.35079/SNT473.WRJG.253	2024-04-22 15:05:50.991		SNT473.WRJG.253	Histology data from the lung (right) of a 62.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT922.QJGQ.352	https://doi.org/10.35079/SNT922.QJGQ.352	2024-04-22 15:08:29.178		SNT922.QJGQ.352	Histology data from the lung (right) of a 62.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT358.LFFT.757	https://doi.org/10.35079/SNT358.LFFT.757	2024-04-22 15:06:06.260		SNT358.LFFT.757	Histology data from the lung (right) of a 62.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT863.PCTT.393	https://doi.org/10.35079/SNT863.PCTT.393	2024-04-17 19:23:15.156		SNT863.PCTT.393	LC-MS data from the lung (right) of a 49.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT772.GFHP.387	https://doi.org/10.35079/SNT772.GFHP.387	2024-09-25 15:21:48.506		SNT772.GFHP.387	Histology data from the lung (left) of a 2.33-year-old white male	
tag:sennetconsortium.org,2025:	SNT577.JMWH.595	https://doi.org/10.35079/SNT577.JMWH.595	2024-04-17 20:48:55.260		SNT577.JMWH.595	LC-MS data from the ovary (left) of a 58.0-year-old white female	
tag:sennetconsortium.org,2025:	SNT469.QCMR.767	https://doi.org/10.35079/SNT469.QCMR.767	2024-04-17 20:48:27.892		SNT469.QCMR.767	LC-MS data from the ovary (left) of a 58.0-year-old white female	
tag:sennetconsortium.org,2025:	SNT875.WBDJ.384	https://doi.org/10.35079/SNT875.WBDJ.384	2024-04-17 20:49:35.521		SNT875.WBDJ.384	LC-MS data from the ovary (left) of a 58.0-year-old white female	
tag:sennetconsortium.org,2025:	SNT396.TGXD.683	https://doi.org/10.35079/SNT396.TGXD.683	2024-08-14 14:06:50.401		SNT396.TGXD.683	10x Multiome data from the liver of a 61.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT297.VPBF.474	https://doi.org/10.35079/SNT297.VPBF.474	2024-07-23 13:25:01.927		SNT297.VPBF.474	RNAseq data from the lung (right) of a 62.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT224.VLJK.826	https://doi.org/10.35079/SNT224.VLJK.826	2024-04-22 15:07:58.636		SNT224.VLJK.826	Histology data from the heart of a 62.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT744.XLCN.363	https://doi.org/10.35079/SNT744.XLCN.363	2024-04-22 15:11:20.916		SNT744.XLCN.363	Histology data from the heart of a 62.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT288.WTRH.844	https://doi.org/10.35079/SNT288.WTRH.844	2024-04-22 15:11:41.925		SNT288.WTRH.844	Histology data from the heart of a 62.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT557.NQMP.255	https://doi.org/10.35079/SNT557.NQMP.255	2024-09-25 15:20:43.952		SNT557.NQMP.255	Histology data from the lung (right) of a 0.3-year-old white male	
tag:sennetconsortium.org,2025:	SNT433.XMJL.727	https://doi.org/10.35079/SNT433.XMJL.727	2024-11-06 16:37:49.828		SNT433.XMJL.727	RNAseq data from the ovary (left) of a 65.0-year-old white female	
tag:sennetconsortium.org,2025:	SNT887.LRFC.887	https://doi.org/10.35079/SNT887.LRFC.887	2024-07-23 13:25:58.702		SNT887.LRFC.887	RNAseq data from the heart of a 62.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT924.KCJJ.587	https://doi.org/10.35079/SNT924.KCJJ.587	2024-07-23 13:27:01.911		SNT924.KCJJ.587	RNAseq data from the heart of a 62.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT553.PJDF.936	https://doi.org/10.35079/SNT553.PJDF.936	2024-04-22 15:10:15.588		SNT553.PJDF.936	Histology data from the heart of a 62.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT788.JZNM.546	https://doi.org/10.35079/SNT788.JZNM.546	2024-07-10 16:22:23.734		SNT788.JZNM.546	Histology data from the lung (left) of a 56.0-year-old black or african american female	
tag:sennetconsortium.org,2025:	SNT966.HVRT.238	https://doi.org/10.35079/SNT966.HVRT.238	2024-07-22 20:57:23.835		SNT966.HVRT.238	Histology data from the heart of a 59.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT249.SGWK.488	https://doi.org/10.35079/SNT249.SGWK.488	2024-07-22 20:56:44.071		SNT249.SGWK.488	Histology data from the heart of a 62.0-year-old white female	
tag:sennetconsortium.org,2025:	SNT242.ZVLV.783	https://doi.org/10.35079/SNT242.ZVLV.783	2024-08-20 12:25:15.237		SNT242.ZVLV.783	RNAseq data from the bone marrow of a 54.0-year-old white female	
tag:sennetconsortium.org,2025:	SNT864.HFKK.347	https://doi.org/10.35079/SNT864.HFKK.347	2024-07-10 16:23:57.845		SNT864.HFKK.347	Histology data from the lung (left) of a 36.0-year-old black or african american male	
tag:sennetconsortium.org,2025:	SNT393.RFWV.444	https://doi.org/10.35079/SNT393.RFWV.444	2024-06-12 14:59:03.780		SNT393.RFWV.444	Histology data from the lung (left) of a 62.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT692.XBWM.346	https://doi.org/10.35079/SNT692.XBWM.346	2024-12-04 15:54:41.477		SNT692.XBWM.346	Visium (no probes) data from the brain of a 53-year-old unknown female	
tag:sennetconsortium.org,2025:	SNT897.HDHH.354	https://doi.org/10.35079/SNT897.HDHH.354	2024-03-07 20:28:15.287		SNT897.HDHH.354	Histology data from the pancreas of a 35.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT675.JMLV.572	https://doi.org/10.35079/SNT675.JMLV.572	2024-03-07 20:30:24.060		SNT675.JMLV.572	Histology data from the pancreas of a 35.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT996.KTFC.337	https://doi.org/10.35079/SNT996.KTFC.337	2024-07-23 13:47:49.241		SNT996.KTFC.337	RNAseq data from the heart of a 43.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT263.LTWL.326	https://doi.org/10.35079/SNT263.LTWL.326	2024-03-26 20:38:07.626		SNT263.LTWL.326	Histology data from the pancreas of a 39.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT639.GCDP.598	https://doi.org/10.35079/SNT639.GCDP.598	2024-03-07 20:36:55.134		SNT639.GCDP.598	Histology data from the pancreas of a 21-year-old unknown male	
tag:sennetconsortium.org,2025:	SNT686.DJPR.458	https://doi.org/10.35079/SNT686.DJPR.458	2024-03-07 20:37:56.337		SNT686.DJPR.458	Histology data from the pancreas of a 43.0-year-old unknown male	
tag:sennetconsortium.org,2025:	SNT756.RGTL.734	https://doi.org/10.35079/SNT756.RGTL.734	2024-03-07 20:26:53.275		SNT756.RGTL.734	Histology data from the pancreas of a 23.0-year-old unknown female	
tag:sennetconsortium.org,2025:	SNT858.CKPL.929	https://doi.org/10.35079/SNT858.CKPL.929	2024-03-26 20:43:39.750		SNT858.CKPL.929	Histology data from the pancreas of a 21-year-old unknown male	
tag:sennetconsortium.org,2025:	SNT645.GFXF.795	https://doi.org/10.35079/SNT645.GFXF.795	2024-03-07 20:37:25.046		SNT645.GFXF.795	Histology data from the pancreas of a 69.0-year-old white female	
tag:sennetconsortium.org,2025:	SNT492.HXKN.723	https://doi.org/10.35079/SNT492.HXKN.723	2024-03-07 20:23:36.189		SNT492.HXKN.723	Histology data from the pancreas of a 35.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT788.NKQL.728	https://doi.org/10.35079/SNT788.NKQL.728	2024-04-22 18:38:40.376		SNT788.NKQL.728	Histology data from the lung (right) of a 43.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT389.HBHH.462	https://doi.org/10.35079/SNT389.HBHH.462	2024-03-07 20:29:38.412		SNT389.HBHH.462	Histology data from the pancreas of a 69.0-year-old white female	
tag:sennetconsortium.org,2025:	SNT543.WKXK.267	https://doi.org/10.35079/SNT543.WKXK.267	2024-03-07 20:29:49.033		SNT543.WKXK.267	Histology data from the pancreas of a 40.0-year-old unknown female	
tag:sennetconsortium.org,2025:	SNT753.CKTK.227	https://doi.org/10.35079/SNT753.CKTK.227	2024-03-26 20:41:34.785		SNT753.CKTK.227	Histology data from the pancreas of a 71.0-year-old white female	
tag:sennetconsortium.org,2025:	SNT787.NPCZ.486	https://doi.org/10.35079/SNT787.NPCZ.486	2024-03-07 20:23:40.799		SNT787.NPCZ.486	Histology data from the pancreas of a 28.0-year-old white female	
tag:sennetconsortium.org,2025:	SNT764.LJHM.646	https://doi.org/10.35079/SNT764.LJHM.646	2024-03-26 20:44:14.785		SNT764.LJHM.646	Histology data from the pancreas of a 54.0-year-old unknown male	
tag:sennetconsortium.org,2025:	SNT644.GXWX.942	https://doi.org/10.35079/SNT644.GXWX.942	2024-03-26 20:41:26.985		SNT644.GXWX.942	Histology data from the pancreas of a 23.0-year-old unknown female	
tag:sennetconsortium.org,2025:	SNT263.GQSV.249	https://doi.org/10.35079/SNT263.GQSV.249	2024-03-07 20:26:43.373		SNT263.GQSV.249	Histology data from the pancreas of a 47.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT932.GLHZ.538	https://doi.org/10.35079/SNT932.GLHZ.538	2024-03-26 20:36:27.680		SNT932.GLHZ.538	Histology data from the pancreas of a 43.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT394.RPLH.863	https://doi.org/10.35079/SNT394.RPLH.863	2024-03-07 20:29:00.135		SNT394.RPLH.863	Histology data from the pancreas of a 69.0-year-old white female	
tag:sennetconsortium.org,2025:	SNT583.LDTW.848	https://doi.org/10.35079/SNT583.LDTW.848	2024-03-26 20:33:07.312		SNT583.LDTW.848	Histology data from the pancreas of a 47.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT774.XHRR.856	https://doi.org/10.35079/SNT774.XHRR.856	2024-11-06 16:36:00.693		SNT774.XHRR.856	RNAseq data from the ovary (left) of a 65.0-year-old black or african american female	
tag:sennetconsortium.org,2025:	SNT933.ZMTX.852	https://doi.org/10.35079/SNT933.ZMTX.852	2024-03-07 20:28:27.516		SNT933.ZMTX.852	Histology data from the pancreas of a 22.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT576.FTHN.349	https://doi.org/10.35079/SNT576.FTHN.349	2024-03-07 20:27:30.093		SNT576.FTHN.349	Histology data from the pancreas of a 28.0-year-old white female	
tag:sennetconsortium.org,2025:	SNT677.GZGV.938	https://doi.org/10.35079/SNT677.GZGV.938	2024-03-07 20:21:32.469		SNT677.GZGV.938	Histology data from the pancreas of a 37.0-year-old unknown female	
tag:sennetconsortium.org,2025:	SNT286.JCGX.842	https://doi.org/10.35079/SNT286.JCGX.842	2024-03-07 20:30:48.244		SNT286.JCGX.842	Histology data from the pancreas of a 28.0-year-old white female	
tag:sennetconsortium.org,2025:	SNT385.NQMR.534	https://doi.org/10.35079/SNT385.NQMR.534	2024-03-07 20:28:19.309		SNT385.NQMR.534	Histology data from the pancreas of a 39.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT569.HJQS.844	https://doi.org/10.35079/SNT569.HJQS.844	2024-03-26 20:44:21.126		SNT569.HJQS.844	Histology data from the pancreas of a 28.0-year-old white female	
tag:sennetconsortium.org,2025:	SNT446.LSGQ.885	https://doi.org/10.35079/SNT446.LSGQ.885	2024-07-10 16:23:08.761		SNT446.LSGQ.885	Histology data from the lung (left) of a 73.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT659.DWWZ.432	https://doi.org/10.35079/SNT659.DWWZ.432	2024-03-07 20:27:34.390		SNT659.DWWZ.432	Histology data from the pancreas of a 32.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT867.PMJD.853	https://doi.org/10.35079/SNT867.PMJD.853	2024-12-12 16:55:07.266		SNT867.PMJD.853	RNAseq data from the lung (left) of a 0.0-year-old black or african american female	
tag:sennetconsortium.org,2025:	SNT984.MSST.526	https://doi.org/10.35079/SNT984.MSST.526	2024-12-12 16:54:48.724		SNT984.MSST.526	RNAseq data from the lung (right) of a 0.1-year-old white male	
tag:sennetconsortium.org,2025:	SNT733.QVMX.533	https://doi.org/10.35079/SNT733.QVMX.533	2024-09-25 15:21:39.386		SNT733.QVMX.533	Histology data from the lung (right) of a 5.9-year-old white male	
tag:sennetconsortium.org,2025:	SNT577.FGWW.285	https://doi.org/10.35079/SNT577.FGWW.285	2024-07-10 16:23:17.065		SNT577.FGWW.285	Histology data from the lung (left) of a 21.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT424.HCKQ.435	https://doi.org/10.35079/SNT424.HCKQ.435	2024-07-10 16:22:43.242		SNT424.HCKQ.435	Histology data from the lung (left) of a 21.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT945.JFFJ.664	https://doi.org/10.35079/SNT945.JFFJ.664	2024-04-18 13:47:57.570		SNT945.JFFJ.664	RNAseq data from the lung (left) of a 62.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT669.GCNV.685	https://doi.org/10.35079/SNT669.GCNV.685	2024-12-12 16:51:53.122		SNT669.GCNV.685	RNAseq data from the lung (left) of a 0.0-year-old white female	
tag:sennetconsortium.org,2025:	SNT533.HVVZ.655	https://doi.org/10.35079/SNT533.HVVZ.655	2025-01-02 20:13:25.427		SNT533.HVVZ.655	Visium (no probes) data from the brain of a 40.0-year-old unknown female	
tag:sennetconsortium.org,2025:	SNT837.KBLX.772	https://doi.org/10.35079/SNT837.KBLX.772	2025-01-06 19:53:22.978		SNT837.KBLX.772	Histology data from the pancreas of a 37.0-year-old white female	
tag:sennetconsortium.org,2025:	SNT927.DJFK.892	https://doi.org/10.35079/SNT927.DJFK.892	2025-01-06 19:53:14.724		SNT927.DJFK.892	Histology data from the pancreas of a 37.0-year-old white female	
tag:sennetconsortium.org,2025:	SNT793.PLMG.493	https://doi.org/10.35079/SNT793.PLMG.493	2025-01-06 19:52:48.744		SNT793.PLMG.493	Histology data from the pancreas of a 59.0-year-old white female	
tag:sennetconsortium.org,2025:	SNT692.BXRW.622	https://doi.org/10.35079/SNT692.BXRW.622	2024-12-18 18:03:51.091		SNT692.BXRW.622	Histology data from the pancreas of a 32.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT479.CZNF.385	https://doi.org/10.35079/SNT479.CZNF.385	2024-12-18 19:39:43.816		SNT479.CZNF.385	Histology data from the pancreas of a 32.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT745.PKPC.642	https://doi.org/10.35079/SNT745.PKPC.642	2024-12-18 19:42:02.968		SNT745.PKPC.642	Histology data from the pancreas of a 35.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT833.XRXQ.779	https://doi.org/10.35079/SNT833.XRXQ.779	2024-07-17 15:10:27.045		SNT833.XRXQ.779	RNAseq data from the lung (left) and lung (right) of a B6.Cg-Tg(Cdkn2a/luc/RFP/TK)1Cmps/J male mouse	
tag:sennetconsortium.org,2025:	SNT454.NQNP.273	https://doi.org/10.35079/SNT454.NQNP.273	2024-12-18 18:04:13.589		SNT454.NQNP.273	Histology data from the pancreas of a 28.0-year-old white female	
tag:sennetconsortium.org,2025:	SNT539.LNNW.258	https://doi.org/10.35079/SNT539.LNNW.258	2024-12-18 19:42:29.386		SNT539.LNNW.258	Histology data from the pancreas of a 43.0-year-old unknown male	
tag:sennetconsortium.org,2025:	SNT689.CCNP.494	https://doi.org/10.35079/SNT689.CCNP.494	2024-12-18 18:05:52.193		SNT689.CCNP.494	Histology data from the pancreas of a 39.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT484.JHWT.849	https://doi.org/10.35079/SNT484.JHWT.849	2024-12-18 19:40:57.509		SNT484.JHWT.849	Histology data from the pancreas of a 40.0-year-old unknown female	
tag:sennetconsortium.org,2025:	SNT822.VMPT.225	https://doi.org/10.35079/SNT822.VMPT.225	2024-10-18 18:22:58.997		SNT822.VMPT.225	Histology data from the pancreas of a 71.0-year-old white female	
tag:sennetconsortium.org,2025:	SNT296.KWMR.567	https://doi.org/10.35079/SNT296.KWMR.567	2024-10-18 18:24:15.725		SNT296.KWMR.567	Histology data from the pancreas of a 22.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT443.KFNS.239	https://doi.org/10.35079/SNT443.KFNS.239	2024-10-18 18:25:24.688		SNT443.KFNS.239	Histology data from the pancreas of a 69.0-year-old white female	
tag:sennetconsortium.org,2025:	SNT674.NCLC.463	https://doi.org/10.35079/SNT674.NCLC.463	2024-10-18 18:24:08.216		SNT674.NCLC.463	Histology data from the pancreas of a 22.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT288.FZFF.527	https://doi.org/10.35079/SNT288.FZFF.527	2024-10-18 18:23:37.218		SNT288.FZFF.527	Histology data from the pancreas of a 54.0-year-old unknown male	
tag:sennetconsortium.org,2025:	SNT278.GHPF.645	https://doi.org/10.35079/SNT278.GHPF.645	2024-10-18 18:26:42.148		SNT278.GHPF.645	Histology data from the pancreas of a 43.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT886.DKVK.724	https://doi.org/10.35079/SNT886.DKVK.724	2024-10-18 18:23:45.038		SNT886.DKVK.724	Histology data from the pancreas of a 54.0-year-old unknown male	
tag:sennetconsortium.org,2025:	SNT898.SJNG.557	https://doi.org/10.35079/SNT898.SJNG.557	2024-10-18 18:23:29.583		SNT898.SJNG.557	Histology data from the pancreas of a 32.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT354.WSPQ.599	https://doi.org/10.35079/SNT354.WSPQ.599	2024-08-21 14:28:14.828		SNT354.WSPQ.599	RNAseq data from the muscle of a C57BL/6J male mouse	
tag:sennetconsortium.org,2025:	SNT594.FZCM.747	https://doi.org/10.35079/SNT594.FZCM.747	2024-07-18 16:44:14.194		SNT594.FZCM.747	RNAseq data from the other of a B6.Cg-Tg(Cdkn2a/luc/RFP/TK)1Cmps/J male mouse	
tag:sennetconsortium.org,2025:	SNT762.MBZN.789	https://doi.org/10.35079/SNT762.MBZN.789	2024-08-21 14:22:33.690		SNT762.MBZN.789	RNAseq data from the muscle of a C57BL/6 male mouse	
tag:sennetconsortium.org,2025:	SNT324.FKMJ.573	https://doi.org/10.35079/SNT324.FKMJ.573	2024-08-21 14:26:01.271		SNT324.FKMJ.573	RNAseq data from the muscle of a C57BL/6 male mouse	
tag:sennetconsortium.org,2025:	SNT358.HLSF.897	https://doi.org/10.35079/SNT358.HLSF.897	2024-07-01 15:48:19.399		SNT358.HLSF.897	LC-MS data from the lung (right) of a 72.0-year-old white female	
tag:sennetconsortium.org,2025:	SNT878.LCFV.833	https://doi.org/10.35079/SNT878.LCFV.833	2024-08-21 14:24:54.863		SNT878.LCFV.833	RNAseq data from the muscle of a C57BL/6 male mouse	
tag:sennetconsortium.org,2025:	SNT685.PHXL.457	https://doi.org/10.35079/SNT685.PHXL.457	2024-09-17 19:04:29.058		SNT685.PHXL.457	LC-MS data from the skin of a FVB.Tg(Col1a2-cre/ERT2);FVB.(Rosa)26Sor<LSL-Cdkn1b,-eGFP> male mouse	
tag:sennetconsortium.org,2025:	SNT438.JPCG.733	https://doi.org/10.35079/SNT438.JPCG.733	2024-04-17 19:22:04.131		SNT438.JPCG.733	LC-MS data from the lung (right) of a 43.0-year-old white female	
tag:sennetconsortium.org,2025:	SNT435.FVZZ.368	https://doi.org/10.35079/SNT435.FVZZ.368	2024-09-25 15:21:57.864		SNT435.FVZZ.368	Histology data from the lung (right) of a 1.6-year-old white female	
tag:sennetconsortium.org,2025:	SNT743.HRPS.356	https://doi.org/10.35079/SNT743.HRPS.356	2024-09-17 19:04:14.292		SNT743.HRPS.356	LC-MS data from the skin of a FVB.Tg(Col1a2-cre/ERT2);FVB.(Rosa)26Sor<LSL-Cdkn1b,-eGFP> male mouse	
tag:sennetconsortium.org,2025:	SNT827.DNHN.389	https://doi.org/10.35079/SNT827.DNHN.389	2024-08-21 14:25:36.147		SNT827.DNHN.389	RNAseq data from the muscle of a C57BL/6 male mouse	
tag:sennetconsortium.org,2025:	SNT288.GNPP.896	https://doi.org/10.35079/SNT288.GNPP.896	2024-06-12 14:58:32.163		SNT288.GNPP.896	Histology data from the lung (right) of a 72.0-year-old white female	
tag:sennetconsortium.org,2025:	SNT977.HMJJ.632	https://doi.org/10.35079/SNT977.HMJJ.632	2024-07-01 15:50:59.275		SNT977.HMJJ.632	LC-MS data from the lung (right) of a 72.0-year-old white female	
tag:sennetconsortium.org,2025:	SNT299.FFQJ.273	https://doi.org/10.35079/SNT299.FFQJ.273	2024-08-21 14:27:24.553		SNT299.FFQJ.273	RNAseq data from the muscle of a C57BL/6 male mouse	
tag:sennetconsortium.org,2025:	SNT546.JGJW.374	https://doi.org/10.35079/SNT546.JGJW.374	2024-08-21 14:27:49.783		SNT546.JGJW.374	RNAseq data from the muscle of a C57BL/6J male mouse	
tag:sennetconsortium.org,2025:	SNT335.MCMF.849	https://doi.org/10.35079/SNT335.MCMF.849	2024-08-21 14:23:57.348		SNT335.MCMF.849	RNAseq data from the muscle of a C57BL/6 male mouse	
tag:sennetconsortium.org,2025:	SNT293.BWKL.256	https://doi.org/10.35079/SNT293.BWKL.256	2024-07-01 15:49:17.530		SNT293.BWKL.256	LC-MS data from the lung (right) of a 72.0-year-old white female	
tag:sennetconsortium.org,2025:	SNT957.KNRR.964	https://doi.org/10.35079/SNT957.KNRR.964	2024-09-17 19:03:51.697		SNT957.KNRR.964	LC-MS data from the skin of a FVB.Tg(Col1a2-cre/ERT2);FVB.(Rosa)26Sor<LSL-Cdkn1b,-eGFP> male mouse	
tag:sennetconsortium.org,2025:	SNT889.CPRV.628	https://doi.org/10.35079/SNT889.CPRV.628	2024-08-21 14:24:22.088		SNT889.CPRV.628	RNAseq data from the muscle of a C57BL/6 male mouse	
tag:sennetconsortium.org,2025:	SNT645.LSLM.285	https://doi.org/10.35079/SNT645.LSLM.285	2024-09-17 19:03:14.200		SNT645.LSLM.285	LC-MS data from the skin of a FVB.Tg(Col1a2-cre/ERT2);FVB.(Rosa)26Sor<LSL-Cdkn1b,-eGFP> male mouse	
tag:sennetconsortium.org,2025:	SNT328.LBNK.596	https://doi.org/10.35079/SNT328.LBNK.596	2024-07-17 15:10:07.129		SNT328.LBNK.596	RNAseq data from the other of a B6.Cg-Tg(Cdkn2a/luc/RFP/TK)1Cmps/J male mouse	
tag:sennetconsortium.org,2025:	SNT583.BMVL.982	https://doi.org/10.35079/SNT583.BMVL.982	2024-08-21 14:27:58.237		SNT583.BMVL.982	RNAseq data from the muscle of a C57BL/6J male mouse	
tag:sennetconsortium.org,2025:	SNT476.SJKS.855	https://doi.org/10.35079/SNT476.SJKS.855	2023-08-14 15:16:11.929		SNT476.SJKS.855	RNAseq data from the liver of a 69.0-year-old white female	
tag:sennetconsortium.org,2025:	SNT567.VMLB.577	https://doi.org/10.35079/SNT567.VMLB.577	2024-09-25 15:19:48.323		SNT567.VMLB.577	Histology data from the lung (right) of a 0.52-year-old white male	
tag:sennetconsortium.org,2025:	SNT472.JLMN.232	https://doi.org/10.35079/SNT472.JLMN.232	2024-07-01 15:48:52.338		SNT472.JLMN.232	LC-MS data from the lung (right) of a 72.0-year-old white female	
tag:sennetconsortium.org,2025:	SNT599.BRCN.449	https://doi.org/10.35079/SNT599.BRCN.449	2024-11-15 17:20:59.811		SNT599.BRCN.449	Histology data from the lung (right) of a 29.0-year-old white male	
tag:sennetconsortium.org,2025:	SNT384.LKJQ.282	https://doi.org/10.35079/SNT384.LKJQ.282	2024-08-21 14:22:14.718		SNT384.LKJQ.282	RNAseq data from the muscle of a C57BL/6 male mouse	
tag:sennetconsortium.org,2025:	SNT928.BHVH.559	https://doi.org/10.35079/SNT928.BHVH.559	2024-07-01 15:48:04.038		SNT928.BHVH.559	LC-MS data from the lung (right) of a 72.0-year-old white female	
tag:sennetconsortium.org,2025:	SNT388.QHWF.892	https://doi.org/10.35079/SNT388.QHWF.892	2024-07-01 15:47:38.939		SNT388.QHWF.892	LC-MS data from the lung (right) of a 72.0-year-old white female	
tag:sennetconsortium.org,2025:	SNT569.MTWJ.697	https://doi.org/10.35079/SNT569.MTWJ.697	2024-09-17 19:02:21.942		SNT569.MTWJ.697	LC-MS data from the skin of a FVB.Tg(Col1a2-cre/ERT2);FVB.(Rosa)26Sor<LSL-Cdkn1b,-eGFP> male mouse	
tag:sennetconsortium.org,2025:	SNT265.MLWZ.475	https://doi.org/10.35079/SNT265.MLWZ.475	2024-11-15 15:57:42.204		SNT265.MLWZ.475	Visium (no probes) data from the brain of a 50.0-year-old unknown male	
tag:sennetconsortium.org,2025:	SNT794.TZKR.474	https://doi.org/10.35079/SNT794.TZKR.474	2024-09-17 19:04:36.398		SNT794.TZKR.474	LC-MS data from the skin of a FVB.Tg(Col1a2-cre/ERT2);FVB.(Rosa)26Sor<LSL-Cdkn1b,-eGFP> male mouse	
tag:sennetconsortium.org,2025:	SNT389.RVBT.757	https://doi.org/10.35079/SNT389.RVBT.757	2024-08-21 14:23:32.769		SNT389.RVBT.757	RNAseq data from the muscle of a C57BL/6 male mouse	
tag:sennetconsortium.org,2025:	SNT374.RQPS.585	https://doi.org/10.35079/SNT374.RQPS.585	2024-08-21 14:26:34.356		SNT374.RQPS.585	RNAseq data from the muscle of a C57BL/6 male mouse	
tag:sennetconsortium.org,2025:	SNT359.KCKK.692	https://doi.org/10.35079/SNT359.KCKK.692	2024-09-03 22:29:16.587		SNT359.KCKK.692	RNAseq data from the adipose tissue of a C57Bl/6 male mouse	
tag:sennetconsortium.org,2025:	SNT326.WCTS.274	https://doi.org/10.35079/SNT326.WCTS.274	2024-08-21 14:22:59.274		SNT326.WCTS.274	RNAseq data from the muscle of a C57BL/6 male mouse	
tag:sennetconsortium.org,2025:	SNT665.MBMZ.296	https://doi.org/10.35079/SNT665.MBMZ.296	2024-09-25 15:20:07.225		SNT665.MBMZ.296	Histology data from the lung (right) of a 3.98-year-old white female	
tag:sennetconsortium.org,2025:	SNT973.CRKB.335	https://doi.org/10.35079/SNT973.CRKB.335	2024-09-03 22:28:27.060		SNT973.CRKB.335	RNAseq data from the adipose tissue of a C57Bl/6 male mouse	
tag:sennetconsortium.org,2025:	SNT689.BVKK.978	https://doi.org/10.35079/SNT689.BVKK.978	2024-08-21 14:26:42.664		SNT689.BVKK.978	RNAseq data from the muscle of a C57BL/6 male mouse	
tag:sennetconsortium.org,2025:	SNT923.RKFQ.778	https://doi.org/10.35079/SNT923.RKFQ.778	2024-09-17 19:05:29.663		SNT923.RKFQ.778	LC-MS data from the skin of a FVB.Tg(Col1a2-cre/ERT2);FVB.(Rosa)26Sor<LSL-Cdkn1b,-eGFP> male mouse	
tag:sennetconsortium.org,2025:	SNT966.HXHC.275	https://doi.org/10.35079/SNT966.HXHC.275	2024-04-17 19:22:56.497		SNT966.HXHC.275	LC-MS data from the lung (right) of a 78.0-year-old white male	
