id_namespace	local_id	project_id_namespace	project_local_id	persistent_id	creation_time	sample_prep_method	anatomy
tag:motrpac-data.org,2023:	90419013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90420013104	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90420013105	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90420013106	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90420013107	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90420013108	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90420013109	tag:motrpac-data.org,2023:	motrpac			OBI:0002773	UBERON:0001969
tag:motrpac-data.org,2023:	90420013110	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90420013111	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90421013104	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90421013105	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90421013106	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90421013107	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90421013108	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90421013110	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90421013111	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90422013104	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90422013105	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90422013106	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90422013107	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90422013108	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90422013110	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90422013111	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90423013104	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90423013105	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90423013106	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90423013107	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90423013108	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90423013109	tag:motrpac-data.org,2023:	motrpac			OBI:0002773	UBERON:0001969
tag:motrpac-data.org,2023:	90423013110	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90423013111	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90436013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90437013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90424013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90438013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90425013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90439013104	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90439013105	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90439013106	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90439013107	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90439013108	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90439013109	tag:motrpac-data.org,2023:	motrpac			OBI:0002773	UBERON:0001969
tag:motrpac-data.org,2023:	90439013110	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90439013111	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90440013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90441013104	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90441013105	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90441013106	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90441013107	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90441013108	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90441013109	tag:motrpac-data.org,2023:	motrpac			OBI:0002773	UBERON:0001969
tag:motrpac-data.org,2023:	90441013110	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90441013111	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90426013104	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90426013105	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90426013106	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90426013107	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90426013108	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90426013109	tag:motrpac-data.org,2023:	motrpac			OBI:0002773	UBERON:0001969
tag:motrpac-data.org,2023:	90426013110	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90426013111	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90442013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90427013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90428013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90429013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90430013104	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90430013105	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90430013106	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90430013107	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90430013108	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90430013109	tag:motrpac-data.org,2023:	motrpac			OBI:0002773	UBERON:0001969
tag:motrpac-data.org,2023:	90430013110	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90430013111	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90443013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90444013104	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90444013105	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90444013106	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90444013107	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90444013108	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90444013110	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90444013111	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90445013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90446013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90447013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90431013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90432013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90433013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90448013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90449013104	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90449013105	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90449013106	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90449013107	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90449013108	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90449013109	tag:motrpac-data.org,2023:	motrpac			OBI:0002773	UBERON:0001969
tag:motrpac-data.org,2023:	90449013110	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90449013111	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90450013104	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90450013105	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90450013106	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90450013107	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90450013108	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90450013110	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90450013111	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90434013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90435013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90574013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90560013104	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90560013105	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90560013106	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90560013107	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90560013108	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90560013110	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90560013111	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90575013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90576013104	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90576013105	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90576013106	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90576013107	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90576013108	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90576013109	tag:motrpac-data.org,2023:	motrpac			OBI:0002773	UBERON:0001969
tag:motrpac-data.org,2023:	90576013110	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90576013111	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90577013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90578013104	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90578013105	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90578013106	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90578013107	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90578013108	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90578013110	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90578013111	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90579013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90580013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90573013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90581013104	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90581013105	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90581013106	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90581013107	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90581013108	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90581013110	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90581013111	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90561013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90562013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90582013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90563013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90583013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90564013104	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90564013105	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90564013106	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90564013107	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90564013108	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90564013110	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90564013111	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90584013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90585013104	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90585013105	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90585013106	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90585013107	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90585013108	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90585013109	tag:motrpac-data.org,2023:	motrpac			OBI:0002773	UBERON:0001969
tag:motrpac-data.org,2023:	90585013110	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90585013111	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90586013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90565013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90566013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90567013104	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90567013105	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90567013106	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90567013107	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90567013108	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90567013109	tag:motrpac-data.org,2023:	motrpac			OBI:0002773	UBERON:0001969
tag:motrpac-data.org,2023:	90567013110	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90567013111	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90568013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90569013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90559013104	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90559013105	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90559013106	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90559013107	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90559013108	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90559013109	tag:motrpac-data.org,2023:	motrpac			OBI:0002773	UBERON:0001969
tag:motrpac-data.org,2023:	90559013110	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90559013111	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90570013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90571013104	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90571013105	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90571013106	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90571013107	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90571013108	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90571013109	tag:motrpac-data.org,2023:	motrpac			OBI:0002773	UBERON:0001969
tag:motrpac-data.org,2023:	90571013110	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90571013111	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90572013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90587013104	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90587013105	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90587013106	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90587013107	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90587013108	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90587013109	tag:motrpac-data.org,2023:	motrpac			OBI:0002773	UBERON:0001969
tag:motrpac-data.org,2023:	90587013110	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001969
tag:motrpac-data.org,2023:	90587013111	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90588013104	tag:motrpac-data.org,2023:	motrpac				UBERON:0001969
tag:motrpac-data.org,2023:	90217015503	tag:motrpac-data.org,2023:	motrpac			OBI:0001862	UBERON:0001388
tag:motrpac-data.org,2023:	90217015504	tag:motrpac-data.org,2023:	motrpac			OBI:0003089	UBERON:0001388
tag:motrpac-data.org,2023:	90217015505	tag:motrpac-data.org,2023:	motrpac			OBI:0003089	UBERON:0001388
tag:motrpac-data.org,2023:	90217015507	tag:motrpac-data.org,2023:	motrpac			OBI:0000615	UBERON:0001388
tag:motrpac-data.org,2023:	90217015508	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001388
tag:motrpac-data.org,2023:	90217015509	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001388
tag:motrpac-data.org,2023:	90217015510	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001388
tag:motrpac-data.org,2023:	90217015511	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001388
tag:motrpac-data.org,2023:	90217015512	tag:motrpac-data.org,2023:	motrpac			OBI:0003090	UBERON:0001388
tag:motrpac-data.org,2023:	90217015514	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001388
tag:motrpac-data.org,2023:	90217015515	tag:motrpac-data.org,2023:	motrpac			OBI:0002773	UBERON:0001388
tag:motrpac-data.org,2023:	90217015516	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001388
tag:motrpac-data.org,2023:	90218015503	tag:motrpac-data.org,2023:	motrpac			OBI:0001862	UBERON:0001388
tag:motrpac-data.org,2023:	90218015504	tag:motrpac-data.org,2023:	motrpac			OBI:0003089	UBERON:0001388
tag:motrpac-data.org,2023:	90218015505	tag:motrpac-data.org,2023:	motrpac			OBI:0003089	UBERON:0001388
tag:motrpac-data.org,2023:	90218015507	tag:motrpac-data.org,2023:	motrpac			OBI:0000615	UBERON:0001388
tag:motrpac-data.org,2023:	90218015508	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001388
tag:motrpac-data.org,2023:	90218015509	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001388
tag:motrpac-data.org,2023:	90218015510	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001388
tag:motrpac-data.org,2023:	90218015511	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001388
tag:motrpac-data.org,2023:	90218015512	tag:motrpac-data.org,2023:	motrpac			OBI:0003090	UBERON:0001388
tag:motrpac-data.org,2023:	90218015514	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001388
tag:motrpac-data.org,2023:	90218015515	tag:motrpac-data.org,2023:	motrpac			OBI:0002773	UBERON:0001388
tag:motrpac-data.org,2023:	90218015516	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001388
tag:motrpac-data.org,2023:	90222015503	tag:motrpac-data.org,2023:	motrpac			OBI:0001862	UBERON:0001388
tag:motrpac-data.org,2023:	90222015504	tag:motrpac-data.org,2023:	motrpac			OBI:0003089	UBERON:0001388
tag:motrpac-data.org,2023:	90222015505	tag:motrpac-data.org,2023:	motrpac			OBI:0003089	UBERON:0001388
tag:motrpac-data.org,2023:	90222015507	tag:motrpac-data.org,2023:	motrpac			OBI:0000615	UBERON:0001388
tag:motrpac-data.org,2023:	90222015508	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001388
tag:motrpac-data.org,2023:	90222015509	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001388
tag:motrpac-data.org,2023:	90222015510	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001388
tag:motrpac-data.org,2023:	90222015511	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001388
tag:motrpac-data.org,2023:	90222015512	tag:motrpac-data.org,2023:	motrpac			OBI:0003090	UBERON:0001388
tag:motrpac-data.org,2023:	90222015514	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001388
tag:motrpac-data.org,2023:	90222015515	tag:motrpac-data.org,2023:	motrpac			OBI:0002773	UBERON:0001388
tag:motrpac-data.org,2023:	90222015516	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001388
tag:motrpac-data.org,2023:	90223015503	tag:motrpac-data.org,2023:	motrpac			OBI:0001862	UBERON:0001388
tag:motrpac-data.org,2023:	90223015504	tag:motrpac-data.org,2023:	motrpac			OBI:0003089	UBERON:0001388
tag:motrpac-data.org,2023:	90223015505	tag:motrpac-data.org,2023:	motrpac			OBI:0003089	UBERON:0001388
tag:motrpac-data.org,2023:	90223015507	tag:motrpac-data.org,2023:	motrpac			OBI:0000615	UBERON:0001388
tag:motrpac-data.org,2023:	90223015508	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001388
tag:motrpac-data.org,2023:	90223015509	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001388
tag:motrpac-data.org,2023:	90223015510	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0001388
